query_id	pmid	evidence_level	has_pdf	pdf_source	pdf_usable	usable_reason	in_chunks_v2
890	7659526	abstract_insufficient	yes	pdfs	yes		yes
891	10545250	abstract_supports_detail	yes	pdfs	yes		yes
891	11100904	abstract_supports_detail	yes	pdfs	yes		yes
892	23369714	abstract_supports_detail	yes	pdfs	yes		yes
892	21606208	abstract_insufficient	yes	pdfs	yes		yes
893	6717432	abstract_supports_core	yes	pdfs	yes		yes
894	9732292	abstract_supports_core	yes	pdfs	yes		yes
895	22689969	abstract_supports_core	yes	pdfs	yes		yes
896	57116	abstract_supports_detail	yes	pdfs	yes		yes
896	6162850	abstract_insufficient	yes	pdfs	yes		yes
897	15366936	abstract_supports_detail	yes	pdfs	yes		yes
898	16367873	abstract_insufficient	yes	pdfs	yes		yes
898	15950752	abstract_supports_core	yes	pdfs	yes		yes
899	10331990	abstract_supports_core	no		no	no_pdf	no
9	18636095	abstract_supports_core	yes	pdfs	yes		yes
90	18990192	abstract_supports_core	yes	pdfs	yes		yes
900	16571632	abstract_supports_core	yes	pdfs	yes		yes
900	17237363	abstract_supports_core	yes	pdfs	yes		yes
901	17587329	abstract_insufficient	yes	pdfs	yes		yes
902	2519618	abstract_supports_detail	yes	pdfs	yes		yes
903	11425877	abstract_supports_detail	yes	pdfs	yes		yes
903	12753645	abstract_supports_core	yes	pdfs	yes		yes
904	16415352	abstract_supports_detail	yes	pdfs	yes		yes
905	2519618	abstract_insufficient	yes	pdfs	yes		yes
905	2762320	abstract_supports_detail	yes	pdfs	yes		yes
906	2519618	abstract_insufficient	yes	pdfs	yes		yes
906	22367211	abstract_supports_core	yes	pdfs	yes		yes
906	2797149	abstract_supports_core	no		no	no_pdf	no
907	10973992	abstract_supports_detail	yes	pdfs	yes		yes
908	21671662	abstract_supports_detail	yes	pdfs	yes		yes
909	21712373	abstract_supports_detail	yes	pdfs	yes		yes
91	26755590	abstract_supports_detail	yes	pdfs	yes		yes
910	12826013	abstract_insufficient	yes	pdfs	yes		yes
911	8504170	abstract_supports_detail	yes	pdfs	yes		yes
912	21671662	abstract_supports_detail	yes	pdfs	yes		yes
913	25887420	abstract_insufficient	yes	pdfs	yes		yes
914	20351273	abstract_supports_core	yes	pdfs	yes		yes
915	25887420	abstract_insufficient	yes	pdfs	yes		yes
916	16355532	abstract_supports_core	yes	pdfs	yes		yes
916	15826949	abstract_supports_detail	yes	pdfs	yes		yes
917	10574761	abstract_supports_detail	yes	pdfs	yes		yes
917	7937787	abstract_insufficient	yes	pdfs	yes		yes
918	11267868	abstract_supports_detail	yes	pdfs	yes		yes
919	15470238	abstract_supports_detail	yes	pdfs	yes		yes
92	15236669	abstract_supports_core	yes	pdfs	yes		yes
920	25887420	abstract_insufficient	yes	pdfs	yes		yes
921	11267868	abstract_supports_detail	yes	pdfs	yes		yes
921	15470238	abstract_supports_core	yes	pdfs	yes		yes
921	10574761	abstract_supports_core	yes	pdfs	yes		yes
922	8884597	abstract_supports_core	yes	pdfs	yes		yes
923	8636147	abstract_supports_detail	yes	pdfs	yes		yes
924	18650439	abstract_supports_detail	yes	pdfs	yes		yes
925	19687255	abstract_supports_detail	yes	pdfs	yes		yes
926	10049776	abstract_supports_detail	yes	pdfs	yes		yes
926	10403059	abstract_supports_core	yes	pdfs	yes		yes
927	22736568	abstract_supports_core	yes	pdfs	yes		yes
928	10828443	abstract_supports_detail	yes	pdfs	yes		yes
929	15470506	abstract_supports_core	yes	pdfs	yes		yes
929	11208126	abstract_supports_core	yes	pdfs	yes		yes
93	16495217	abstract_supports_detail	yes	pdfs	yes		yes
93	31128470	abstract_insufficient	no		no	no_pdf	no
930	640375	abstract_supports_core	yes	pdfs	yes		yes
931	21701600	abstract_insufficient	yes	pdfs	yes		yes
932	28889942	abstract_supports_core	no		no	no_pdf	no
933	9786875	abstract_supports_core	yes	pdfs	yes		yes
934	12933827	abstract_insufficient	yes	pdfs	yes		yes
935	11956323	abstract_supports_detail	no		no	no_pdf	no
936	2049876	abstract_supports_detail	yes	pdfs	yes		yes
937	32745097	abstract_supports_detail	no		no	no_pdf	no
938	8294041	abstract_insufficient	yes	pdfs	yes		yes
939	8089175	abstract_supports_detail	yes	pdfs	yes		yes
940	8344435	abstract_insufficient	yes	pdfs	yes		yes
941	26927887	abstract_supports_core	yes	pdfs	yes		yes
942	15950752	abstract_insufficient	yes	pdfs	yes		yes
943	21327858	abstract_supports_detail	yes	pdfs	yes		yes
944	8816286	abstract_supports_detail	yes	pdfs	yes		yes
945	18948008	abstract_supports_detail	yes	pdfs	yes		yes
946	10880352	abstract_supports_detail	yes	pdfs	yes		yes
947	15309638	abstract_supports_detail	yes	pdfs	yes		yes
948	20200225	abstract_supports_core	yes	pdfs	yes		yes
948	22736568	abstract_supports_detail	yes	pdfs	yes		yes
949	19477920	abstract_supports_detail	yes	pdfs	yes		yes
949	9405107	abstract_supports_core	yes	pdfs	yes		yes
95	16963635	abstract_supports_detail	yes	pdfs	yes		yes
950	29128403	abstract_supports_core	no		no	no_pdf	no
951	1826615	abstract_supports_core	yes	pdfs	yes		yes
951	7862106	abstract_supports_core	yes	pdfs	yes		yes
951	1832674	abstract_supports_core	yes	pdfs	yes		yes
952	12626495	abstract_supports_core	yes	pdfs	yes		yes
953	21561987	abstract_supports_core	yes	pdfs	yes		yes
954	5344104	abstract_supports_detail	yes	pdfs	yes		yes
955	7771809	abstract_supports_detail	yes	pdfs	no	known_bad	no
956	18651095	abstract_supports_detail	yes	pdfs	yes		yes
957	10804029	abstract_supports_core	yes	pdfs	yes		yes
958	28365442	abstract_supports_detail	no		no	no_pdf	no
959	11959103	abstract_supports_detail	yes	pdfs	yes		yes
96	16051212	abstract_insufficient	yes	pdfs	yes		yes
960	30013019	abstract_supports_detail	yes	manual	yes		yes
961	12429832	abstract_insufficient	yes	pdfs	yes		yes
962	8816999	abstract_supports_detail	yes	pdfs	yes		yes
963	8636212	abstract_supports_detail	yes	pdfs	yes		yes
964	31216233	abstract_supports_core	yes	manual	yes		yes
965	21085675	abstract_supports_core	yes	pdfs	yes		yes
966	16672332	abstract_insufficient	yes	pdfs	yes		yes
966	7949425	abstract_supports_core	yes	pdfs	yes		yes
966	1930158	abstract_insufficient	yes	pdfs	yes		yes
966	19176583	abstract_supports_detail	yes	pdfs	yes		yes
967	15827084	abstract_supports_detail	yes	pdfs	yes		yes
968	9763450	abstract_supports_detail	yes	pdfs	yes		yes
969	11171061	abstract_insufficient	yes	pdfs	yes		yes
97	24282234	abstract_supports_detail	yes	pdfs	yes		yes
97	30473004	abstract_insufficient	yes	manual	yes		yes
970	11157987	abstract_supports_detail	yes	pdfs	yes		yes
971	15509655	abstract_supports_detail	yes	pdfs	yes		yes
972	7499325	abstract_supports_core	yes	pdfs	yes		yes
973	17040207	abstract_supports_core	yes	pdfs	yes		yes
974	11171061	abstract_supports_detail	yes	pdfs	yes		yes
975	16644729	abstract_insufficient	yes	pdfs	yes		yes
975	17040207	abstract_supports_detail	yes	pdfs	yes		yes
976	17040207	abstract_supports_detail	yes	pdfs	yes		yes
977	12429832	abstract_supports_detail	yes	pdfs	yes		yes
978	12429831	abstract_supports_detail	yes	pdfs	yes		yes
979	25887420	abstract_insufficient	yes	pdfs	yes		yes
98	28889942	abstract_insufficient	no		no	no_pdf	no
980	9391092	abstract_supports_detail	yes	manual	yes		yes
981	15131307	abstract_supports_core	yes	pdfs	yes		yes
981	9843585	abstract_supports_core	yes	pdfs	yes		yes
982	11927596	abstract_insufficient	yes	pdfs	yes		yes
982	11481037	abstract_insufficient	yes	pdfs	yes		yes
983	1310312	abstract_supports_core	yes	pdfs	yes		yes
984	25963254	abstract_supports_detail	yes	pdfs	yes		yes
985	29350155	abstract_insufficient	no		no	no_pdf	no
986	3308452	abstract_insufficient	yes	pdfs	yes		yes
987	10369671	abstract_supports_core	yes	pdfs	yes		yes
988	12506009	abstract_supports_detail	yes	pdfs	yes		yes
989	24485835	abstract_supports_core	yes	pdfs	yes		yes
99	8325874	abstract_supports_core	yes	pdfs	yes		yes
990	18089562	abstract_insufficient	yes	pdfs	yes		yes
990	11084033	abstract_supports_detail	yes	pdfs	yes		yes
991	22326871	abstract_supports_core	yes	pdfs	yes		yes
992	17699611	abstract_supports_detail	yes	pdfs	yes		yes
994	25013378	abstract_supports_detail	yes	pdfs	yes		yes
995	12413895	abstract_supports_detail	yes	pdfs	yes		yes
996	9389653	abstract_supports_detail	yes	pdfs	yes		yes
997	12413895	abstract_supports_detail	yes	pdfs	yes		yes
998	29118357	abstract_supports_detail	yes	manual	yes		yes
999	27836548	abstract_supports_detail	no		no	no_pdf	no
